%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
181, -5.04, -101.29, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.670, 1627991316670
182, -22.73, 35.80, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.670, 1627991316670
183, 111.60, -2.25, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.675, 1627991316675
184, 72.10, -109.05, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.675, 1627991316675
185, -4.47, -101.64, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.677, 1627991316677
186, -21.66, 31.90, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.677, 1627991316677
187, 102.76, -2.92, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.689, 1627991316689
188, 74.18, -103.43, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.689, 1627991316689
189, -3.50, -97.49, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.705, 1627991316705
190, -17.70, 40.38, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.705, 1627991316705
191, 111.36, 6.73, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.706, 1627991316706
192, 80.08, -88.94, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.706, 1627991316706
193, 4.83, -96.00, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.719, 1627991316719
194, -18.99, 34.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.719, 1627991316719
195, 103.15, -3.89, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.734, 1627991316734
196, 77.80, -105.10, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.734, 1627991316734
197, -5.75, -98.90, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.735, 1627991316735
198, -24.14, 21.38, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.735, 1627991316735
199, 108.27, -3.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.749, 1627991316749
200, 84.23, -102.73, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.749, 1627991316749
0, -10.32, -107.97, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.750, 1627991316750
1, -35.10, 16.35, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.779, 1627991316779
2, 111.50, -0.85, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.779, 1627991316779
3, 81.90, -95.03, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.780, 1627991316780
4, 1.60, -98.74, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.780, 1627991316780
5, -18.61, 32.10, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.781, 1627991316781
6, 113.08, 9.63, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.781, 1627991316781
7, 51.01, -125.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.795, 1627991316795
8, 2.30, -115.16, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.795, 1627991316795
9, -10.81, 18.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.810, 1627991316810
10, 124.34, -12.58, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.810, 1627991316810
11, 89.34, -125.57, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.812, 1627991316812
12, 15.25, -116.26, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.812, 1627991316812
13, -9.74, 2.23, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.823, 1627991316823
14, 130.49, -15.81, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.823, 1627991316823
15, 97.17, -123.16, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.839, 1627991316839
16, 9.30, -135.48, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.839, 1627991316839
